payload_len,has_sqli_keywords,has_xss_keywords,has_traversal,has_scanner_ua,is_post,keyword_count,payload_entropy,special_char_count,matched_rule_count,path_depth,has_query_string,label
11,1,0,0,1,0,1,2.3685,5,3,1,1,SQL_INJECTION
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
63,0,0,0,0,0,0,4.2987,5,0,1,1,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
16,0,0,0,0,0,0,3.4528,1,0,1,0,NORMAL
18,0,0,0,0,0,0,3.9477,4,0,1,1,NORMAL
13,0,0,0,0,0,0,3.2389,1,0,1,0,NORMAL
25,0,0,0,0,0,0,3.9737,2,0,2,0,NORMAL
12,0,0,0,1,1,0,3.585,0,0,1,0,NORMAL
34,0,0,0,0,0,0,3.9957,2,0,2,0,NORMAL
44,1,0,0,1,1,2,4.2067,8,2,1,0,SQL_INJECTION
26,0,0,1,0,0,4,3.5035,4,1,4,0,DIRECTORY_TRAVERSAL
15,0,0,0,0,0,0,3.7736,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.0391,3,0,3,0,NORMAL
23,0,0,1,0,0,2,3.5555,4,1,3,0,DIRECTORY_TRAVERSAL
146,0,0,0,0,0,0,4.1076,39,1,1,1,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
78,0,0,0,1,0,0,4.6045,11,1,1,1,SCANNER
90,0,1,0,0,0,2,4.6604,14,2,1,1,XSS
56,0,0,1,0,0,2,4.2091,7,1,5,1,DIRECTORY_TRAVERSAL
9,0,0,0,0,0,0,2.9477,2,0,1,0,NORMAL
28,0,0,0,0,0,0,3.4067,4,0,4,0,NORMAL
19,1,0,0,1,1,1,3.4714,0,0,1,0,SQL_INJECTION
0,0,0,0,0,0,0,0.0,0,0,1,0,NORMAL
10,0,0,0,1,1,0,2.9219,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
17,0,0,0,0,0,0,3.2639,1,0,1,0,NORMAL
21,0,0,0,0,0,0,3.5585,2,0,2,0,NORMAL
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
59,0,1,0,0,0,1,4.7384,14,2,1,1,XSS
13,0,0,0,1,1,0,3.0851,0,1,1,0,BRUTE_FORCE
15,0,0,0,1,1,0,3.5069,0,1,1,0,BRUTE_FORCE
25,0,0,0,0,0,0,4.2137,2,0,2,0,NORMAL
20,1,0,0,1,1,2,3.8842,2,1,1,0,SQL_INJECTION
21,1,0,0,1,1,2,3.7849,1,3,1,0,SQL_INJECTION
14,0,0,0,0,0,0,3.2359,2,0,1,0,NORMAL
94,0,0,1,0,0,22,3.8388,16,2,2,1,DIRECTORY_TRAVERSAL
23,1,0,0,1,0,1,3.741,1,1,1,1,SCANNER
29,0,0,0,0,0,0,3.8573,1,0,1,0,NORMAL
255,0,0,0,0,0,0,1.0331,3,0,3,1,NORMAL
51,0,1,0,0,0,1,4.1111,11,1,2,0,XSS
13,0,0,0,0,0,0,3.1808,1,0,1,0,NORMAL
11,0,0,0,1,1,0,2.8454,0,1,1,0,BRUTE_FORCE
67,1,0,0,0,1,2,4.2773,8,1,1,0,SQL_INJECTION
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
20,0,0,0,1,1,0,3.7219,8,1,1,0,SCANNER
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
86,0,1,0,1,1,2,4.7042,17,2,1,0,XSS
10,0,0,0,0,0,0,2.9219,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.7004,1,0,1,0,NORMAL
38,0,0,1,0,0,16,2.1978,15,2,1,0,DIRECTORY_TRAVERSAL
21,1,0,0,1,1,2,3.7849,1,3,1,0,SQL_INJECTION
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
9,0,0,0,0,0,0,2.9477,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
50,0,0,1,0,0,22,2.6987,12,2,1,1,DIRECTORY_TRAVERSAL
42,0,1,0,0,0,2,4.3024,10,2,2,0,XSS
184,0,0,0,0,0,0,4.4967,45,1,2,1,NORMAL
38,1,0,0,0,0,1,3.553,8,0,7,0,NORMAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
11,0,0,0,0,0,0,2.914,2,0,1,0,NORMAL
10,0,0,0,1,1,0,3.1219,0,1,1,0,BRUTE_FORCE
12,0,0,1,1,0,2,3.4183,2,1,2,0,DIRECTORY_TRAVERSAL
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
15,0,0,0,0,0,0,3.4566,1,0,1,0,NORMAL
10,0,0,0,1,1,0,2.9219,0,1,1,0,BRUTE_FORCE
77,0,1,0,0,0,3,4.52,12,3,3,1,XSS
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
18,0,0,0,0,0,0,3.4194,1,0,1,0,NORMAL
23,1,0,0,1,1,3,3.5014,1,1,1,0,SQL_INJECTION
23,0,0,0,0,0,0,3.4971,2,0,2,0,NORMAL
16,0,0,0,1,1,0,3.5,0,2,1,0,BRUTE_FORCE
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
19,0,1,0,1,1,2,3.7871,2,2,1,0,XSS
10,0,0,0,1,1,0,3.1219,0,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
12,0,0,0,1,1,0,2.585,0,1,1,0,BRUTE_FORCE
11,0,0,0,1,1,0,2.5503,0,1,1,0,BRUTE_FORCE
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
21,0,1,0,1,1,3,4.1066,5,2,1,0,XSS
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
38,1,0,0,1,1,3,3.6911,1,1,1,0,SQL_INJECTION
43,1,0,0,0,1,1,4.1535,3,0,1,0,SQL_INJECTION
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
7,0,0,0,0,1,0,2.5216,0,1,1,0,BRUTE_FORCE
26,0,1,0,1,1,1,4.2389,7,0,1,0,XSS
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
17,0,0,1,0,0,2,3.7345,2,1,2,0,DIRECTORY_TRAVERSAL
74,0,1,0,0,0,3,4.666,13,3,2,1,XSS
28,0,0,0,0,0,0,3.7804,2,0,2,0,NORMAL
58,0,1,0,0,0,1,4.3711,11,3,1,1,XSS
10,0,0,0,0,0,0,3.3219,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
16,0,0,0,0,0,0,3.2028,3,0,3,0,NORMAL
15,0,0,0,1,1,0,3.2402,0,0,1,0,NORMAL
9,0,0,0,0,0,0,2.9477,2,0,1,0,NORMAL
70,0,0,1,0,0,22,3.6695,15,2,1,1,DIRECTORY_TRAVERSAL
23,0,1,0,0,1,2,3.969,2,2,1,0,XSS
22,0,0,0,1,1,0,3.8454,0,1,1,0,SQL_INJECTION
10,0,0,0,1,1,0,2.9219,0,1,0,0,BRUTE_FORCE
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
10,0,0,0,0,0,0,3.3219,1,0,1,0,NORMAL
192,1,0,0,1,0,2,4.2742,35,1,1,1,SQL_INJECTION
21,0,1,0,1,0,3,4.1066,5,2,1,1,XSS
65,0,1,0,1,1,2,4.5932,11,1,1,0,XSS
13,0,0,0,0,0,0,3.027,2,0,2,0,NORMAL
179,0,0,0,0,0,0,4.518,42,1,2,1,NORMAL
11,0,0,0,0,0,0,3.0958,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.085,0,1,1,0,BRUTE_FORCE
8,0,0,0,0,0,0,2.5,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
77,0,1,0,0,0,1,4.5507,14,1,2,1,XSS
13,0,0,0,0,0,0,2.9689,3,0,3,0,NORMAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
32,0,0,0,0,0,0,3.9056,5,0,2,1,NORMAL
11,0,0,0,1,1,0,2.5503,0,1,1,0,BRUTE_FORCE
32,0,1,0,0,1,2,4.0122,7,2,1,0,XSS
25,0,1,0,1,0,2,3.7835,7,2,1,1,XSS
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
10,0,0,0,0,0,0,2.9219,1,0,1,0,NORMAL
86,1,0,0,1,0,1,4.4326,19,1,1,1,SCANNER
18,0,0,0,0,0,0,3.7255,2,0,2,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,2.585,0,1,0,0,BRUTE_FORCE
13,0,0,0,1,1,0,3.3927,0,1,1,0,BRUTE_FORCE
10,0,0,0,0,0,0,3.1219,2,0,1,0,NORMAL
41,0,1,0,0,0,1,4.3571,9,1,2,0,XSS
17,0,0,0,0,1,0,2.911,5,3,1,0,SQL_INJECTION
23,0,0,0,0,0,0,3.969,1,0,1,0,NORMAL
175,0,0,0,0,0,0,4.4919,42,1,2,1,NORMAL
24,0,0,1,0,0,2,3.7516,3,1,2,1,DIRECTORY_TRAVERSAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
25,0,0,0,0,0,0,3.6235,2,0,2,0,NORMAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
16,0,1,0,0,1,1,3.875,6,1,1,0,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
5,1,0,0,0,0,1,1.9219,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
35,0,0,0,0,1,0,3.6675,7,1,1,0,NORMAL
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
15,0,0,0,1,1,0,3.1069,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.4183,0,0,1,0,NORMAL
5,0,0,0,0,0,0,2.3219,1,0,1,0,NORMAL
10,0,0,0,0,0,0,2.9219,2,0,1,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
13,0,0,0,0,1,0,3.1808,0,0,1,0,NORMAL
29,1,0,0,1,0,1,4.1163,4,1,1,1,SQL_INJECTION
11,0,0,0,0,0,0,3.2776,2,0,1,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
38,0,0,1,0,0,2,3.8802,5,1,5,0,DIRECTORY_TRAVERSAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
67,0,1,0,0,0,2,4.4362,12,2,1,1,XSS
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
29,0,0,0,0,0,0,3.8833,3,0,3,0,NORMAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
40,0,0,1,0,0,22,1.9646,11,2,11,0,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
21,0,0,0,0,0,0,3.9161,1,0,1,0,NORMAL
33,0,0,0,0,0,0,4.0637,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.6402,2,0,1,0,NORMAL
38,0,0,0,0,0,0,3.9811,3,0,3,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
37,1,0,0,1,1,2,4.2293,5,2,1,0,SQL_INJECTION
17,0,0,0,0,0,0,3.4104,1,0,1,0,NORMAL
16,1,0,0,1,1,1,3.25,5,1,1,0,SQL_INJECTION
15,0,0,0,0,0,0,3.7736,1,0,1,0,NORMAL
49,0,0,0,0,0,0,3.9404,7,1,4,1,DIRECTORY_TRAVERSAL
9,0,0,0,0,0,0,2.9477,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
79,0,1,0,0,0,2,4.6846,16,2,3,1,XSS
65,0,1,0,0,0,3,4.6033,13,3,1,1,XSS
19,0,0,0,0,0,0,3.8924,1,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,0,1,XSS
0,0,0,1,0,0,11,0.0,0,0,1,1,NORMAL
0,0,0,0,1,1,0,0.0,0,0,0,1,XSS
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
16,0,0,0,0,0,0,3.625,1,0,1,0,NORMAL
11,0,0,0,1,1,0,2.5503,0,1,1,0,BRUTE_FORCE
19,0,0,0,0,0,0,3.4714,2,0,2,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.3232,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,0,0,0,3.585,1,0,1,0,NORMAL
16,0,0,0,1,1,0,3.625,0,2,1,0,BRUTE_FORCE
18,0,0,0,0,0,0,3.3502,1,0,1,0,NORMAL
58,1,0,0,1,1,4,4.1234,0,3,1,0,SQL_INJECTION
34,0,0,1,1,0,6,4.1356,6,2,1,1,DIRECTORY_TRAVERSAL
18,0,0,0,0,0,0,3.9477,1,0,1,0,NORMAL
18,0,0,0,0,0,0,3.3502,1,0,1,0,NORMAL
50,1,0,0,1,0,3,3.638,2,1,1,1,SQL_INJECTION
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
85,0,0,1,0,0,22,4.0404,17,2,2,1,DIRECTORY_TRAVERSAL
47,0,1,0,1,1,2,4.4934,11,2,1,0,XSS
13,0,0,0,0,0,0,3.7004,1,0,1,0,NORMAL
57,0,0,1,0,0,18,3.3633,12,1,2,1,DIRECTORY_TRAVERSAL
21,0,0,1,0,0,2,3.6538,4,1,3,0,DIRECTORY_TRAVERSAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
16,0,0,0,0,0,0,3.4528,1,0,1,0,NORMAL
70,0,1,0,0,0,2,4.6513,15,2,2,1,XSS
33,0,0,0,0,0,0,3.9455,4,0,4,0,NORMAL
4,0,0,0,0,0,0,1.5,3,0,1,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
10,0,0,0,1,1,0,3.1219,0,0,1,0,NORMAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
11,0,0,0,0,0,0,3.4594,1,0,1,0,NORMAL
20,0,0,0,0,0,0,3.6842,2,0,2,0,NORMAL
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
21,0,0,1,0,0,2,3.6178,4,1,3,0,DIRECTORY_TRAVERSAL
0,0,0,0,0,1,0,0.0,0,0,1,1,XSS
29,0,0,0,0,0,0,3.647,3,0,3,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
10,0,0,0,0,0,0,3.3219,1,0,1,0,NORMAL
38,0,1,0,1,1,1,4.2608,5,1,1,0,XSS
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
11,0,0,0,0,0,0,3.0958,2,0,1,0,NORMAL
56,0,0,1,0,0,22,3.0571,13,2,1,1,DIRECTORY_TRAVERSAL
29,0,1,0,1,1,2,4.0473,7,2,0,0,XSS
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
11,0,0,0,1,1,0,2.5503,0,1,1,0,BRUTE_FORCE
19,0,0,0,0,0,0,3.7871,2,0,2,0,NORMAL
33,1,0,0,1,1,3,3.2597,0,3,1,0,SQL_INJECTION
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
21,0,0,0,0,0,0,2.8871,2,0,2,0,NORMAL
25,0,1,0,1,0,2,3.7835,7,2,1,1,XSS
41,0,0,0,0,0,0,4.4427,5,0,3,1,NORMAL
19,0,0,0,0,0,0,3.5766,2,0,2,0,NORMAL
22,0,0,0,1,1,0,3.4474,0,2,1,0,BRUTE_FORCE
78,0,0,0,0,0,0,4.5558,7,0,2,1,NORMAL
13,0,0,0,0,0,0,3.1808,3,0,2,0,NORMAL
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
21,0,0,1,0,0,2,3.5226,4,1,3,0,DIRECTORY_TRAVERSAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.4677,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.8074,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.0851,2,0,1,0,NORMAL
26,0,1,0,0,0,2,4.1329,7,1,1,1,XSS
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
11,0,0,0,0,0,0,3.0958,1,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
184,0,0,0,0,0,0,4.5551,43,1,3,1,NORMAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
19,1,0,0,1,1,1,3.4714,0,0,1,0,SQL_INJECTION
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
23,0,1,0,0,0,2,3.8492,4,2,1,1,XSS
123,0,1,0,0,0,2,4.9508,20,2,2,1,XSS
15,0,0,0,1,1,0,3.5069,0,1,1,0,BRUTE_FORCE
59,0,1,0,0,0,1,4.4971,11,1,1,1,XSS
42,0,0,1,0,0,22,2.2624,12,2,12,0,DIRECTORY_TRAVERSAL
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
35,0,1,0,1,1,2,4.3077,2,2,1,0,XSS
13,0,0,0,0,0,0,3.2389,2,0,2,0,NORMAL
11,0,0,0,0,1,0,3.0958,0,1,1,0,BRUTE_FORCE
12,0,0,1,1,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
20,1,0,0,1,1,1,3.5842,5,1,1,0,SQL_INJECTION
29,0,0,0,0,0,0,4.0902,3,0,3,0,NORMAL
27,0,0,0,0,0,0,4.1064,1,0,1,0,NORMAL
60,0,0,1,0,0,22,3.2482,13,2,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
22,0,0,0,0,0,0,3.7544,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
90,0,0,1,0,0,6,4.4728,10,1,1,1,DIRECTORY_TRAVERSAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
11,0,0,0,1,1,0,2.3685,5,1,1,0,SQL_INJECTION
0,0,0,0,0,1,0,0.0,0,0,0,1,XSS
29,0,0,0,0,0,0,3.7623,3,0,3,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
4,0,0,0,1,0,0,1.5,0,1,1,1,SCANNER
37,0,0,0,0,0,0,3.9696,4,0,4,0,NORMAL
30,0,0,1,0,0,2,3.9484,4,1,1,1,DIRECTORY_TRAVERSAL
12,0,0,1,1,0,2,3.4183,2,1,2,0,DIRECTORY_TRAVERSAL
23,0,0,0,0,0,0,3.7623,3,0,3,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
11,0,0,0,0,0,0,2.4817,2,0,1,0,NORMAL
18,0,0,0,1,1,0,3.5033,7,1,1,0,SQL_INJECTION
26,0,0,0,0,0,0,3.7193,3,0,3,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
26,0,0,0,0,0,0,3.7962,3,0,3,0,NORMAL
8,1,0,0,1,1,1,2.75,1,1,1,0,SQL_INJECTION
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
44,0,0,1,0,0,6,4.0212,8,1,2,0,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
19,0,0,0,0,1,0,3.9321,0,0,1,0,NORMAL
18,1,0,0,0,1,1,3.6144,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
8,1,0,0,1,1,1,2.75,1,1,1,0,SQL_INJECTION
12,0,0,0,1,1,0,3.585,0,1,1,0,BRUTE_FORCE
15,0,0,0,0,0,0,3.4566,2,0,2,0,NORMAL
16,1,0,0,1,1,1,3.25,5,1,1,0,SQL_INJECTION
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
38,0,1,0,0,1,1,4.2608,5,1,1,0,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
57,0,1,0,0,0,3,4.4735,9,3,1,1,XSS
10,0,0,0,1,1,0,3.1219,0,0,1,0,NORMAL
81,0,1,0,0,0,2,4.5405,13,2,3,1,XSS
107,0,1,0,0,0,1,4.7241,12,3,1,1,XSS
5,0,0,0,0,0,0,1.9219,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.2359,1,0,1,0,NORMAL
0,0,0,0,0,1,0,0.0,0,0,1,1,XSS
32,0,1,0,1,1,2,4.0122,7,2,1,0,XSS
9,0,0,0,1,1,0,2.5033,0,0,1,0,NORMAL
30,0,0,0,0,0,0,4.2062,4,0,3,1,NORMAL
128,0,0,0,0,0,0,4.1777,11,0,4,1,NORMAL
34,0,0,0,0,0,0,4.2195,2,0,1,1,NORMAL
184,0,0,0,0,0,0,4.5551,43,1,3,1,NORMAL
31,0,0,0,0,0,0,4.0424,3,1,3,0,DIRECTORY_TRAVERSAL
13,0,0,0,1,1,0,3.3927,0,1,1,0,BRUTE_FORCE
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
16,0,0,0,0,0,0,3.4528,1,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.585,0,1,1,0,BRUTE_FORCE
31,0,0,0,0,0,0,3.7929,4,0,4,0,NORMAL
152,0,0,0,0,0,0,4.1721,40,1,2,1,NORMAL
37,0,0,0,0,0,0,3.8207,4,0,4,0,NORMAL
59,0,1,0,0,0,3,4.4738,9,3,1,1,XSS
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
97,0,1,0,0,0,2,4.6609,18,2,1,1,XSS
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
12,0,0,0,0,0,0,3.0221,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,2,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
16,0,0,0,0,0,0,3.625,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.7736,1,0,1,0,NORMAL
19,0,0,0,0,1,0,3.9321,0,0,1,0,NORMAL
33,0,0,1,1,1,3,3.4983,6,3,1,0,DIRECTORY_TRAVERSAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
21,0,1,0,1,0,3,4.1066,5,2,1,1,XSS
11,0,0,0,1,1,0,3.0958,0,1,1,0,BRUTE_FORCE
19,0,0,0,0,0,0,3.4714,2,0,2,0,NORMAL
21,0,0,0,0,0,0,3.9161,2,0,2,0,NORMAL
19,0,0,0,0,0,0,3.9321,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,0,1,0,NORMAL
26,0,0,0,0,0,0,4.027,2,0,1,1,NORMAL
74,0,1,0,0,0,2,4.5959,15,2,1,1,XSS
18,0,0,0,0,0,0,3.5305,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.2516,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
18,0,0,0,0,0,0,3.3502,1,0,1,0,NORMAL
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
74,0,1,0,0,0,2,4.3102,12,2,4,0,XSS
73,0,1,0,0,0,2,4.5713,13,2,3,1,XSS
0,0,0,0,0,1,0,0.0,0,0,0,1,XSS
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
4,0,0,0,0,0,0,1.5,2,0,1,0,NORMAL
101,0,1,0,0,0,2,4.4353,9,2,2,1,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
15,0,0,0,0,0,0,3.5069,1,0,1,0,NORMAL
10,0,0,0,0,0,0,3.3219,1,1,1,0,DIRECTORY_TRAVERSAL
7,0,0,0,0,0,0,2.5216,2,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
14,0,1,0,1,0,2,3.0931,4,2,1,1,XSS
24,0,0,1,0,0,6,3.5179,5,2,5,0,DIRECTORY_TRAVERSAL
12,0,0,0,0,0,0,3.585,1,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
33,0,0,0,0,0,0,3.862,3,0,3,0,NORMAL
10,0,0,0,1,1,0,3.1219,0,1,1,0,SCANNER
9,0,0,0,0,0,0,2.9477,1,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
54,0,0,1,0,0,22,2.9462,12,2,1,1,DIRECTORY_TRAVERSAL
13,0,0,0,1,1,0,3.0851,0,1,1,0,BRUTE_FORCE
67,0,1,0,0,1,2,4.6017,13,1,1,0,XSS
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
6,0,0,0,0,0,0,2.2516,1,0,1,0,NORMAL
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
8,0,0,0,0,0,0,2.5,2,0,1,0,NORMAL
15,0,0,0,1,1,0,3.1069,0,1,1,0,BRUTE_FORCE
30,0,0,1,0,0,2,3.8566,4,1,2,1,DIRECTORY_TRAVERSAL
